Tipo de Mapa;Clave;Presencia;Factor de Carga;Tiempo
Hashing Encadenado;Username;Almacenados;0.23709;0.222949
Hashing Encadenado;Username;No almacenados;0.23709;0.316467
Linear Probing;Username;Almacenados;0.23709;0.371693
Linear Probing;Username;No almacenados;0.23709;0.542364
Cuadratic Probing;Username;Almacenados;0.23709;0.366158
Cuadratic Probing;Username;No almacenados;0.23709;0.54321
Double Hashing;Username;Almacenados;0.23709;0.449638
Double Hashing;Username;No almacenados;0.23709;0.768708
STL;Username;Almacenados;0.23709;0.206328
STL;Username;No almacenados;0.23709;2.02141
Hashing Encadenado;Username;Almacenados;0.284509;0.22134
Hashing Encadenado;Username;No almacenados;0.284509;0.324488
Linear Probing;Username;Almacenados;0.284509;0.366966
Linear Probing;Username;No almacenados;0.284509;0.568406
Cuadratic Probing;Username;Almacenados;0.284509;0.37068
Cuadratic Probing;Username;No almacenados;0.284509;0.62469
Double Hashing;Username;Almacenados;0.284509;0.514269
Double Hashing;Username;No almacenados;0.284509;0.734457
STL;Username;Almacenados;0.284509;0.202281
STL;Username;No almacenados;0.284509;1.93578
Hashing Encadenado;Username;Almacenados;0.331927;0.224442
Hashing Encadenado;Username;No almacenados;0.331927;0.318336
Linear Probing;Username;Almacenados;0.331927;0.398816
Linear Probing;Username;No almacenados;0.331927;0.613571
Cuadratic Probing;Username;Almacenados;0.331927;0.447979
Cuadratic Probing;Username;No almacenados;0.331927;0.578071
Double Hashing;Username;Almacenados;0.331927;0.461516
Double Hashing;Username;No almacenados;0.331927;0.75365
STL;Username;Almacenados;0.331927;0.20699
STL;Username;No almacenados;0.331927;2.02808
Hashing Encadenado;Username;Almacenados;0.379345;0.227342
Hashing Encadenado;Username;No almacenados;0.379345;0.322629
Linear Probing;Username;Almacenados;0.379345;0.413905
Linear Probing;Username;No almacenados;0.379345;0.588478
Cuadratic Probing;Username;Almacenados;0.379345;0.419681
Cuadratic Probing;Username;No almacenados;0.379345;0.632353
Double Hashing;Username;Almacenados;0.379345;0.470595
Double Hashing;Username;No almacenados;0.379345;0.752092
STL;Username;Almacenados;0.379345;0.209411
STL;Username;No almacenados;0.379345;1.92232
Hashing Encadenado;Username;Almacenados;0.426763;0.221858
Hashing Encadenado;Username;No almacenados;0.426763;0.324597
Linear Probing;Username;Almacenados;0.426763;0.38453
Linear Probing;Username;No almacenados;0.426763;0.659399
Cuadratic Probing;Username;Almacenados;0.426763;0.38246
Cuadratic Probing;Username;No almacenados;0.426763;0.616097
Double Hashing;Username;Almacenados;0.426763;0.441505
Double Hashing;Username;No almacenados;0.426763;0.760747
STL;Username;Almacenados;0.426763;0.211499
STL;Username;No almacenados;0.426763;1.99847
Hashing Encadenado;Username;Almacenados;0.474181;0.222991
Hashing Encadenado;Username;No almacenados;0.474181;0.36092
Linear Probing;Username;Almacenados;0.474181;0.394081
Linear Probing;Username;No almacenados;0.474181;0.646782
Cuadratic Probing;Username;Almacenados;0.474181;0.391627
Cuadratic Probing;Username;No almacenados;0.474181;0.673263
Double Hashing;Username;Almacenados;0.474181;0.439286
Double Hashing;Username;No almacenados;0.474181;0.766051
STL;Username;Almacenados;0.474181;0.214983
STL;Username;No almacenados;0.474181;2.00374
Hashing Encadenado;Username;Almacenados;0.521599;0.227344
Hashing Encadenado;Username;No almacenados;0.521599;0.333552
Linear Probing;Username;Almacenados;0.521599;0.402098
Linear Probing;Username;No almacenados;0.521599;0.655618
Cuadratic Probing;Username;Almacenados;0.521599;0.422098
Cuadratic Probing;Username;No almacenados;0.521599;0.714984
Double Hashing;Username;Almacenados;0.521599;0.463289
Double Hashing;Username;No almacenados;0.521599;0.748209
STL;Username;Almacenados;0.521599;0.205709
STL;Username;No almacenados;0.521599;1.92554
Hashing Encadenado;Username;Almacenados;0.569017;0.228621
Hashing Encadenado;Username;No almacenados;0.569017;0.328151
Linear Probing;Username;Almacenados;0.569017;0.416453
Linear Probing;Username;No almacenados;0.569017;0.71309
Cuadratic Probing;Username;Almacenados;0.569017;0.409141
Cuadratic Probing;Username;No almacenados;0.569017;0.702548
Double Hashing;Username;Almacenados;0.569017;0.439403
Double Hashing;Username;No almacenados;0.569017;0.767348
STL;Username;Almacenados;0.569017;0.207722
STL;Username;No almacenados;0.569017;1.99794
Hashing Encadenado;Username;Almacenados;0.616435;0.228842
Hashing Encadenado;Username;No almacenados;0.616435;0.331524
Linear Probing;Username;Almacenados;0.616435;0.4479
Linear Probing;Username;No almacenados;0.616435;0.764515
Cuadratic Probing;Username;Almacenados;0.616435;0.427256
Cuadratic Probing;Username;No almacenados;0.616435;0.790555
Double Hashing;Username;Almacenados;0.616435;0.454576
Double Hashing;Username;No almacenados;0.616435;0.819805
STL;Username;Almacenados;0.616435;0.209948
STL;Username;No almacenados;0.616435;1.9869
Hashing Encadenado;Username;Almacenados;0.663853;0.232921
Hashing Encadenado;Username;No almacenados;0.663853;0.331993
Linear Probing;Username;Almacenados;0.663853;0.43209
Linear Probing;Username;No almacenados;0.663853;0.800715
Cuadratic Probing;Username;Almacenados;0.663853;0.4342
Cuadratic Probing;Username;No almacenados;0.663853;0.817805
Double Hashing;Username;Almacenados;0.663853;0.452604
Double Hashing;Username;No almacenados;0.663853;0.840035
STL;Username;Almacenados;0.663853;0.211545
STL;Username;No almacenados;0.663853;2.0023
Hashing Encadenado;Username;Almacenados;0.711271;0.266749
Hashing Encadenado;Username;No almacenados;0.711271;0.33395
Linear Probing;Username;Almacenados;0.711271;0.457559
Linear Probing;Username;No almacenados;0.711271;0.843531
Cuadratic Probing;Username;Almacenados;0.711271;0.51514
Cuadratic Probing;Username;No almacenados;0.711271;0.868132
Double Hashing;Username;Almacenados;0.711271;0.464247
Double Hashing;Username;No almacenados;0.711271;0.910992
STL;Username;Almacenados;0.711271;0.217421
STL;Username;No almacenados;0.711271;2.01537
Hashing Encadenado;Username;Almacenados;0.758689;0.235933
Hashing Encadenado;Username;No almacenados;0.758689;0.331584
Linear Probing;Username;Almacenados;0.758689;0.505903
Linear Probing;Username;No almacenados;0.758689;0.936139
Cuadratic Probing;Username;Almacenados;0.758689;0.489664
Cuadratic Probing;Username;No almacenados;0.758689;0.919036
Double Hashing;Username;Almacenados;0.758689;0.47571
Double Hashing;Username;No almacenados;0.758689;0.892478
STL;Username;Almacenados;0.758689;0.216897
STL;Username;No almacenados;0.758689;1.98866
Hashing Encadenado;Username;Almacenados;0.806107;0.236533
Hashing Encadenado;Username;No almacenados;0.806107;0.33783
Linear Probing;Username;Almacenados;0.806107;0.499928
Linear Probing;Username;No almacenados;0.806107;1.06446
Cuadratic Probing;Username;Almacenados;0.806107;0.49808
Cuadratic Probing;Username;No almacenados;0.806107;1.17601
Double Hashing;Username;Almacenados;0.806107;0.479422
Double Hashing;Username;No almacenados;0.806107;0.969844
STL;Username;Almacenados;0.806107;0.226352
STL;Username;No almacenados;0.806107;1.96412
Hashing Encadenado;Username;Almacenados;0.853526;0.23919
Hashing Encadenado;Username;No almacenados;0.853526;0.333469
Linear Probing;Username;Almacenados;0.853526;0.522904
Linear Probing;Username;No almacenados;0.853526;1.22934
Cuadratic Probing;Username;Almacenados;0.853526;0.531578
Cuadratic Probing;Username;No almacenados;0.853526;1.30221
Double Hashing;Username;Almacenados;0.853526;0.5084
Double Hashing;Username;No almacenados;0.853526;1.0509
STL;Username;Almacenados;0.853526;0.227463
STL;Username;No almacenados;0.853526;1.94358
Hashing Encadenado;Username;Almacenados;0.900944;0.241106
Hashing Encadenado;Username;No almacenados;0.900944;0.338674
Linear Probing;Username;Almacenados;0.900944;0.559217
Linear Probing;Username;No almacenados;0.900944;1.58222
Cuadratic Probing;Username;Almacenados;0.900944;0.556102
Cuadratic Probing;Username;No almacenados;0.900944;1.41929
Double Hashing;Username;Almacenados;0.900944;0.519855
Double Hashing;Username;No almacenados;0.900944;1.18916
STL;Username;Almacenados;0.900944;0.222861
STL;Username;No almacenados;0.900944;1.97188
Hashing Encadenado;Username;Almacenados;0.948362;0.241476
Hashing Encadenado;Username;No almacenados;0.948362;0.337247
Linear Probing;Username;Almacenados;0.948362;0.667301
Linear Probing;Username;No almacenados;0.948362;1.95914
Cuadratic Probing;Username;Almacenados;0.948362;0.752151
Cuadratic Probing;Username;No almacenados;0.948362;1.95288
Double Hashing;Username;Almacenados;0.948362;0.550095
Double Hashing;Username;No almacenados;0.948362;1.4272
STL;Username;Almacenados;0.948362;0.23266
STL;Username;No almacenados;0.948362;2.01682
Hashing Encadenado;Username;Almacenados;0.999099;0.240206
Hashing Encadenado;Username;No almacenados;0.999099;0.380786
Linear Probing;Username;Almacenados;0.999099;0.6442
Linear Probing;Username;No almacenados;0.999099;3.24124
Cuadratic Probing;Username;Almacenados;0.999099;0.663972
Cuadratic Probing;Username;No almacenados;0.999099;2.92983
Double Hashing;Username;Almacenados;0.999099;0.569523
Double Hashing;Username;No almacenados;0.999099;1.95866
STL;Username;Almacenados;0.999099;0.227465
STL;Username;No almacenados;0.999099;2.02139
Hashing Encadenado;UserID;Almacenados;0.0474181;0.134717
Hashing Encadenado;UserID;No almacenados;0.0474181;0.112264
Linear Probing;UserID;Almacenados;0.0474181;0.185625
Linear Probing;UserID;No almacenados;0.0474181;0.270475
Cuadratic Probing;UserID;Almacenados;0.0474181;0.180682
Cuadratic Probing;UserID;No almacenados;0.0474181;0.255688
Double Hashing;UserID;Almacenados;0.0474181;0.139689
Double Hashing;UserID;No almacenados;0.0474181;0.241064
STL;UserID;Almacenados;0.0474181;0.176271
STL;UserID;No almacenados;0.0474181;1.99731
Hashing Encadenado;UserID;Almacenados;0.0948362;0.089082
Hashing Encadenado;UserID;No almacenados;0.0948362;0.107346
Linear Probing;UserID;Almacenados;0.0948362;0.196528
Linear Probing;UserID;No almacenados;0.0948362;0.274241
Cuadratic Probing;UserID;Almacenados;0.0948362;0.211859
Cuadratic Probing;UserID;No almacenados;0.0948362;0.26305
Double Hashing;UserID;Almacenados;0.0948362;0.146953
Double Hashing;UserID;No almacenados;0.0948362;0.291683
STL;UserID;Almacenados;0.0948362;0.178887
STL;UserID;No almacenados;0.0948362;1.9319
Hashing Encadenado;UserID;Almacenados;0.142254;0.090799
Hashing Encadenado;UserID;No almacenados;0.142254;0.106283
Linear Probing;UserID;Almacenados;0.142254;0.202335
Linear Probing;UserID;No almacenados;0.142254;0.279203
Cuadratic Probing;UserID;Almacenados;0.142254;0.19706
Cuadratic Probing;UserID;No almacenados;0.142254;0.272593
Double Hashing;UserID;Almacenados;0.142254;0.151791
Double Hashing;UserID;No almacenados;0.142254;0.283252
STL;UserID;Almacenados;0.142254;0.174454
STL;UserID;No almacenados;0.142254;1.91302
Hashing Encadenado;UserID;Almacenados;0.189672;0.095697
Hashing Encadenado;UserID;No almacenados;0.189672;0.109076
Linear Probing;UserID;Almacenados;0.189672;0.21153
Linear Probing;UserID;No almacenados;0.189672;0.302181
Cuadratic Probing;UserID;Almacenados;0.189672;0.209061
Cuadratic Probing;UserID;No almacenados;0.189672;0.304424
Double Hashing;UserID;Almacenados;0.189672;0.161765
Double Hashing;UserID;No almacenados;0.189672;0.25712
STL;UserID;Almacenados;0.189672;0.185463
STL;UserID;No almacenados;0.189672;2.05322
Hashing Encadenado;UserID;Almacenados;0.23709;0.092944
Hashing Encadenado;UserID;No almacenados;0.23709;0.107324
Linear Probing;UserID;Almacenados;0.23709;0.214176
Linear Probing;UserID;No almacenados;0.23709;0.300964
Cuadratic Probing;UserID;Almacenados;0.23709;0.214664
Cuadratic Probing;UserID;No almacenados;0.23709;0.301067
Double Hashing;UserID;Almacenados;0.23709;0.161696
Double Hashing;UserID;No almacenados;0.23709;0.322981
STL;UserID;Almacenados;0.23709;0.194749
STL;UserID;No almacenados;0.23709;1.95742
Hashing Encadenado;UserID;Almacenados;0.284509;0.095772
Hashing Encadenado;UserID;No almacenados;0.284509;0.108
Linear Probing;UserID;Almacenados;0.284509;0.222157
Linear Probing;UserID;No almacenados;0.284509;0.30568
Cuadratic Probing;UserID;Almacenados;0.284509;0.220769
Cuadratic Probing;UserID;No almacenados;0.284509;0.355782
Double Hashing;UserID;Almacenados;0.284509;0.170246
Double Hashing;UserID;No almacenados;0.284509;0.26435
STL;UserID;Almacenados;0.284509;0.176244
STL;UserID;No almacenados;0.284509;1.88061
Hashing Encadenado;UserID;Almacenados;0.331927;0.095516
Hashing Encadenado;UserID;No almacenados;0.331927;0.110443
Linear Probing;UserID;Almacenados;0.331927;0.284753
Linear Probing;UserID;No almacenados;0.331927;0.320121
Cuadratic Probing;UserID;Almacenados;0.331927;0.223445
Cuadratic Probing;UserID;No almacenados;0.331927;0.319884
Double Hashing;UserID;Almacenados;0.331927;0.169449
Double Hashing;UserID;No almacenados;0.331927;0.268096
STL;UserID;Almacenados;0.331927;0.178361
STL;UserID;No almacenados;0.331927;1.87472
Hashing Encadenado;UserID;Almacenados;0.379345;0.097436
Hashing Encadenado;UserID;No almacenados;0.379345;0.115913
Linear Probing;UserID;Almacenados;0.379345;0.232794
Linear Probing;UserID;No almacenados;0.379345;0.345193
Cuadratic Probing;UserID;Almacenados;0.379345;0.234206
Cuadratic Probing;UserID;No almacenados;0.379345;0.35572
Double Hashing;UserID;Almacenados;0.379345;0.173091
Double Hashing;UserID;No almacenados;0.379345;0.289135
STL;UserID;Almacenados;0.379345;0.192024
STL;UserID;No almacenados;0.379345;1.97379
Hashing Encadenado;UserID;Almacenados;0.426763;0.096225
Hashing Encadenado;UserID;No almacenados;0.426763;0.116099
Linear Probing;UserID;Almacenados;0.426763;0.30218
Linear Probing;UserID;No almacenados;0.426763;0.333044
Cuadratic Probing;UserID;Almacenados;0.426763;0.231814
Cuadratic Probing;UserID;No almacenados;0.426763;0.344733
Double Hashing;UserID;Almacenados;0.426763;0.169557
Double Hashing;UserID;No almacenados;0.426763;0.310704
STL;UserID;Almacenados;0.426763;0.191896
STL;UserID;No almacenados;0.426763;1.94609
Hashing Encadenado;UserID;Almacenados;0.474181;0.097689
Hashing Encadenado;UserID;No almacenados;0.474181;0.116491
Linear Probing;UserID;Almacenados;0.474181;0.240458
Linear Probing;UserID;No almacenados;0.474181;0.372111
Cuadratic Probing;UserID;Almacenados;0.474181;0.241992
Cuadratic Probing;UserID;No almacenados;0.474181;0.392219
Double Hashing;UserID;Almacenados;0.474181;0.180042
Double Hashing;UserID;No almacenados;0.474181;0.304874
STL;UserID;Almacenados;0.474181;0.193373
STL;UserID;No almacenados;0.474181;1.92858
Hashing Encadenado;UserID;Almacenados;0.521599;0.099495
Hashing Encadenado;UserID;No almacenados;0.521599;0.113429
Linear Probing;UserID;Almacenados;0.521599;0.24573
Linear Probing;UserID;No almacenados;0.521599;0.405262
Cuadratic Probing;UserID;Almacenados;0.521599;0.254128
Cuadratic Probing;UserID;No almacenados;0.521599;0.410313
Double Hashing;UserID;Almacenados;0.521599;0.183601
Double Hashing;UserID;No almacenados;0.521599;0.343926
STL;UserID;Almacenados;0.521599;0.180181
STL;UserID;No almacenados;0.521599;1.96163
Hashing Encadenado;UserID;Almacenados;0.569017;0.099114
Hashing Encadenado;UserID;No almacenados;0.569017;0.119298
Linear Probing;UserID;Almacenados;0.569017;0.253811
Linear Probing;UserID;No almacenados;0.569017;0.419848
Cuadratic Probing;UserID;Almacenados;0.569017;0.292311
Cuadratic Probing;UserID;No almacenados;0.569017;0.410007
Double Hashing;UserID;Almacenados;0.569017;0.182959
Double Hashing;UserID;No almacenados;0.569017;0.300036
STL;UserID;Almacenados;0.569017;0.181002
STL;UserID;No almacenados;0.569017;1.98717
Hashing Encadenado;UserID;Almacenados;0.616435;0.100403
Hashing Encadenado;UserID;No almacenados;0.616435;0.120059
Linear Probing;UserID;Almacenados;0.616435;0.254531
Linear Probing;UserID;No almacenados;0.616435;0.441375
Cuadratic Probing;UserID;Almacenados;0.616435;0.263175
Cuadratic Probing;UserID;No almacenados;0.616435;0.431904
Double Hashing;UserID;Almacenados;0.616435;0.243248
Double Hashing;UserID;No almacenados;0.616435;0.318348
STL;UserID;Almacenados;0.616435;0.187684
STL;UserID;No almacenados;0.616435;1.94223
Hashing Encadenado;UserID;Almacenados;0.663853;0.106022
Hashing Encadenado;UserID;No almacenados;0.663853;0.124084
Linear Probing;UserID;Almacenados;0.663853;0.278453
Linear Probing;UserID;No almacenados;0.663853;0.542812
Cuadratic Probing;UserID;Almacenados;0.663853;0.274208
Cuadratic Probing;UserID;No almacenados;0.663853;0.506487
Double Hashing;UserID;Almacenados;0.663853;0.196179
Double Hashing;UserID;No almacenados;0.663853;0.345182
STL;UserID;Almacenados;0.663853;0.194074
STL;UserID;No almacenados;0.663853;1.95816
Hashing Encadenado;UserID;Almacenados;0.711271;0.104002
Hashing Encadenado;UserID;No almacenados;0.711271;0.126492
Linear Probing;UserID;Almacenados;0.711271;0.312381
Linear Probing;UserID;No almacenados;0.711271;0.583668
Cuadratic Probing;UserID;Almacenados;0.711271;0.286807
Cuadratic Probing;UserID;No almacenados;0.711271;0.537612
Double Hashing;UserID;Almacenados;0.711271;0.200648
Double Hashing;UserID;No almacenados;0.711271;0.368768
STL;UserID;Almacenados;0.711271;0.206111
STL;UserID;No almacenados;0.711271;1.9112
Hashing Encadenado;UserID;Almacenados;0.758689;0.106693
Hashing Encadenado;UserID;No almacenados;0.758689;0.123693
Linear Probing;UserID;Almacenados;0.758689;0.338501
Linear Probing;UserID;No almacenados;0.758689;0.643736
Cuadratic Probing;UserID;Almacenados;0.758689;0.293909
Cuadratic Probing;UserID;No almacenados;0.758689;0.654728
