Tipo de Mapa;Clave;Número de Elementos;Tiempo
Double Hashing;UserID;19000;7.4878
STL;UserID;19000;6.95365
Separate Chaining;UserID;20000;3.77402
Linear Probing;UserID;20000;8.90084
Quadratic Probing;UserID;20000;8.55483
Double Hashing;UserID;20000;8.42645
STL;UserID;20000;7.39002
Separate Chaining;UserID;21070;3.83729
Linear Probing;UserID;21070;9.76182
Quadratic Probing;UserID;21070;9.62946
Double Hashing;UserID;21070;9.63702
STL;UserID;21070;7.74864
Separate Chaining;Username;1000;0.335362
Linear Probing;Username;1000;0.504967
Quadratic Probing;Username;1000;0.458146
Double Hashing;Username;1000;0.632909
STL;Username;1000;0.389506
Separate Chaining;Username;2000;0.659647
Linear Probing;Username;2000;0.976763
Quadratic Probing;Username;2000;0.907894
Double Hashing;Username;2000;1.14653
STL;Username;2000;0.6737
Separate Chaining;Username;3000;1.05285
Linear Probing;Username;3000;1.47363
Quadratic Probing;Username;3000;1.3935
Double Hashing;Username;3000;1.68848
STL;Username;3000;1.03452
Separate Chaining;Username;4000;1.27853
Linear Probing;Username;4000;2.06291
Quadratic Probing;Username;4000;1.90779
Double Hashing;Username;4000;2.31933
STL;Username;4000;1.34729
Separate Chaining;Username;5000;1.60982
Linear Probing;Username;5000;2.56525
Quadratic Probing;Username;5000;2.46873
Double Hashing;Username;5000;2.95851
STL;Username;5000;1.74067
Separate Chaining;Username;6000;2.04607
Linear Probing;Username;6000;2.99302
Quadratic Probing;Username;6000;2.97768
Double Hashing;Username;6000;3.54655
STL;Username;6000;2.15576
Separate Chaining;Username;7000;2.28586
Linear Probing;Username;7000;3.60871
Quadratic Probing;Username;7000;3.59032
Double Hashing;Username;7000;4.28966
STL;Username;7000;2.3995
Separate Chaining;Username;8000;2.52533
Linear Probing;Username;8000;4.02449
Quadratic Probing;Username;8000;4.03325
Double Hashing;Username;8000;4.93271
STL;Username;8000;2.71076
Separate Chaining;Username;9000;2.89948
Linear Probing;Username;9000;4.74691
Quadratic Probing;Username;9000;4.72336
Double Hashing;Username;9000;5.6983
STL;Username;9000;3.04291
Separate Chaining;Username;10000;3.13604
Linear Probing;Username;10000;5.09621
Quadratic Probing;Username;10000;5.10678
Double Hashing;Username;10000;6.22882
STL;Username;10000;3.39504
Separate Chaining;Username;11000;3.48394
Linear Probing;Username;11000;5.95693
Quadratic Probing;Username;11000;6.03958
Double Hashing;Username;11000;7.52148
STL;Username;11000;3.91142
Separate Chaining;Username;12000;3.75723
Linear Probing;Username;12000;6.22653
Quadratic Probing;Username;12000;6.27507
Double Hashing;Username;12000;7.74045
STL;Username;12000;4.27953
Separate Chaining;Username;13000;4.20743
Linear Probing;Username;13000;6.69077
Quadratic Probing;Username;13000;6.80178
Double Hashing;Username;13000;8.6204
STL;Username;13000;4.68922
Separate Chaining;Username;14000;4.51591
Linear Probing;Username;14000;7.62754
Quadratic Probing;Username;14000;7.68499
Double Hashing;Username;14000;9.23678
STL;Username;14000;5.10969
Separate Chaining;Username;15000;4.88073
Linear Probing;Username;15000;8.13237
Quadratic Probing;Username;15000;8.2269
Double Hashing;Username;15000;9.88362
STL;Username;15000;5.84032
Separate Chaining;Username;16000;5.17794
Linear Probing;Username;16000;8.92142
Quadratic Probing;Username;16000;8.91384
Double Hashing;Username;16000;10.6914
STL;Username;16000;5.76161
Separate Chaining;Username;17000;5.56025
Linear Probing;Username;17000;9.70168
Quadratic Probing;Username;17000;9.85435
Double Hashing;Username;17000;11.5691
STL;Username;17000;6.03277
Separate Chaining;Username;18000;5.91167
Linear Probing;Username;18000;10.52
Quadratic Probing;Username;18000;10.4339
Double Hashing;Username;18000;12.5055
STL;Username;18000;6.46537
Separate Chaining;Username;19000;6.18171
Linear Probing;Username;19000;11.4632
Quadratic Probing;Username;19000;11.5702
Double Hashing;Username;19000;13.6267
STL;Username;19000;6.66163
Separate Chaining;Username;20000;6.64027
Linear Probing;Username;20000;12.9279
Quadratic Probing;Username;20000;12.1874
Double Hashing;Username;20000;14.4592
STL;Username;20000;6.8935
Separate Chaining;Username;21070;6.8133
Linear Probing;Username;21070;13.8536
Quadratic Probing;Username;21070;13.7421
Double Hashing;Username;21070;16.137
STL;Username;21070;7.33452
Separate Chaining;UserID;1000;0.199568
Linear Probing;UserID;1000;0.305413
Quadratic Probing;UserID;1000;0.26764
Double Hashing;UserID;1000;0.251949
STL;UserID;1000;0.348512
Separate Chaining;UserID;2000;0.384759
Linear Probing;UserID;2000;0.606582
Quadratic Probing;UserID;2000;0.641926
Double Hashing;UserID;2000;0.517284
STL;UserID;2000;0.699869
Separate Chaining;UserID;3000;0.538639
Linear Probing;UserID;3000;0.932797
Quadratic Probing;UserID;3000;0.865652
Double Hashing;UserID;3000;0.842575
STL;UserID;3000;1.08456
Separate Chaining;UserID;4000;0.714508
Linear Probing;UserID;4000;1.30768
Quadratic Probing;UserID;4000;1.17503
Double Hashing;UserID;4000;1.10724
STL;UserID;4000;1.49114
Separate Chaining;UserID;5000;0.887509
Linear Probing;UserID;5000;1.65324
Quadratic Probing;UserID;5000;1.53501
Double Hashing;UserID;5000;1.43399
STL;UserID;5000;1.77612
Separate Chaining;UserID;6000;1.12283
Linear Probing;UserID;6000;1.94987
Quadratic Probing;UserID;6000;1.9697
Double Hashing;UserID;6000;1.79902
STL;UserID;6000;2.31027
Separate Chaining;UserID;7000;1.21606
Linear Probing;UserID;7000;2.38813
Quadratic Probing;UserID;7000;2.25032
Double Hashing;UserID;7000;2.25
STL;UserID;7000;2.5248
Separate Chaining;UserID;8000;1.46747
Linear Probing;UserID;8000;2.66555
Quadratic Probing;UserID;8000;2.77596
Double Hashing;UserID;8000;2.76943
STL;UserID;8000;2.83304
Separate Chaining;UserID;9000;1.6269
Linear Probing;UserID;9000;3.09818
Quadratic Probing;UserID;9000;3.05802
Double Hashing;UserID;9000;3.06202
STL;UserID;9000;3.19162
Separate Chaining;UserID;10000;1.77045
Linear Probing;UserID;10000;3.44237
Quadratic Probing;UserID;10000;3.54634
Double Hashing;UserID;10000;3.73489
STL;UserID;10000;3.67227
Separate Chaining;UserID;11000;1.94822
Linear Probing;UserID;11000;3.80055
Quadratic Probing;UserID;11000;3.81533
Double Hashing;UserID;11000;3.84813
STL;UserID;11000;4.37916
Separate Chaining;UserID;12000;2.18669
Linear Probing;UserID;12000;4.22179
Quadratic Probing;UserID;12000;4.2988
Double Hashing;UserID;12000;4.27524
STL;UserID;12000;4.69039
Separate Chaining;UserID;13000;2.29345
Linear Probing;UserID;13000;4.5013
Quadratic Probing;UserID;13000;4.60266
Double Hashing;UserID;13000;4.56671
STL;UserID;13000;4.99905
Separate Chaining;UserID;14000;2.56835
Linear Probing;UserID;14000;5.06669
Quadratic Probing;UserID;14000;5.16473
Double Hashing;UserID;14000;5.1487
STL;UserID;14000;5.35863
Separate Chaining;UserID;15000;2.73501
Linear Probing;UserID;15000;5.41858
Quadratic Probing;UserID;15000;5.57168
Double Hashing;UserID;15000;5.59168
STL;UserID;15000;5.6415
Separate Chaining;UserID;16000;2.87813
Linear Probing;UserID;16000;5.95087
Quadratic Probing;UserID;16000;5.95932
Double Hashing;UserID;16000;6.02199
STL;UserID;16000;5.98027
Separate Chaining;UserID;17000;3.06816
Linear Probing;UserID;17000;6.77341
Quadratic Probing;UserID;17000;6.43166
Double Hashing;UserID;17000;6.43335
STL;UserID;17000;6.39128
Separate Chaining;UserID;18000;3.30884
Linear Probing;UserID;18000;7.04199
Quadratic Probing;UserID;18000;7.03798
Double Hashing;UserID;18000;6.98757
STL;UserID;18000;6.70448
Separate Chaining;UserID;19000;3.44392
Linear Probing;UserID;19000;7.73254
Quadratic Probing;UserID;19000;7.83664
Double Hashing;UserID;19000;7.69692
STL;UserID;19000;6.98606
Separate Chaining;UserID;20000;3.68369
Linear Probing;UserID;20000;8.55714
Quadratic Probing;UserID;20000;8.43354
Double Hashing;UserID;20000;8.34943
STL;UserID;20000;7.29806
Separate Chaining;UserID;21070;3.80359
Linear Probing;UserID;21070;9.93276
Quadratic Probing;UserID;21070;9.4553
Double Hashing;UserID;21070;9.53762
STL;UserID;21070;7.63636
Separate Chaining;Username;1000;0.332124
Linear Probing;Username;1000;0.459346
Quadratic Probing;Username;1000;0.43558
Double Hashing;Username;1000;0.520069
STL;Username;1000;0.327021
Separate Chaining;Username;2000;0.650417
Linear Probing;Username;2000;1.01602
Quadratic Probing;Username;2000;0.895394
Double Hashing;Username;2000;1.09061
STL;Username;2000;0.65624
Separate Chaining;Username;3000;0.957347
Linear Probing;Username;3000;1.44033
Quadratic Probing;Username;3000;1.45205
Double Hashing;Username;3000;1.61844
STL;Username;3000;1.00541
Separate Chaining;Username;4000;1.25681
Linear Probing;Username;4000;2.06401
Quadratic Probing;Username;4000;1.94866
Double Hashing;Username;4000;2.33582
STL;Username;4000;1.31903
Separate Chaining;Username;5000;1.68645
Linear Probing;Username;5000;2.45848
Quadratic Probing;Username;5000;2.71664
Double Hashing;Username;5000;3.28658
STL;Username;5000;1.66335
Separate Chaining;Username;6000;2.0226
Linear Probing;Username;6000;3.03521
Quadratic Probing;Username;6000;3.0656
Double Hashing;Username;6000;3.6899
STL;Username;6000;2.14444
Separate Chaining;Username;7000;2.25229
Linear Probing;Username;7000;3.50817
Quadratic Probing;Username;7000;3.571
Double Hashing;Username;7000;4.27413
STL;Username;7000;2.46177
Separate Chaining;Username;8000;2.59223
Linear Probing;Username;8000;4.12347
Quadratic Probing;Username;8000;4.18196
Double Hashing;Username;8000;4.96499
STL;Username;8000;2.80586
Separate Chaining;Username;9000;2.90267
Linear Probing;Username;9000;4.66495
Quadratic Probing;Username;9000;4.67101
Double Hashing;Username;9000;5.62973
STL;Username;9000;3.13742
Separate Chaining;Username;10000;3.36403
Linear Probing;Username;10000;5.10282
Quadratic Probing;Username;10000;5.18971
Double Hashing;Username;10000;6.33044
STL;Username;10000;3.4145
Separate Chaining;Username;11000;3.54249
Linear Probing;Username;11000;5.83356
Quadratic Probing;Username;11000;5.9059
Double Hashing;Username;11000;7.04046
STL;Username;11000;4.01973
Separate Chaining;Username;12000;3.85694
Linear Probing;Username;12000;6.1901
Quadratic Probing;Username;12000;6.30345
Double Hashing;Username;12000;7.66113
STL;Username;12000;4.32191
Separate Chaining;Username;13000;4.20679
Linear Probing;Username;13000;6.99974
Quadratic Probing;Username;13000;6.97353
Double Hashing;Username;13000;8.24902
STL;Username;13000;4.56331
Separate Chaining;Username;14000;4.52581
Linear Probing;Username;14000;7.53192
Quadratic Probing;Username;14000;7.74344
Double Hashing;Username;14000;9.26575
STL;Username;14000;5.06139
Separate Chaining;Username;15000;4.80457
Linear Probing;Username;15000;8.27546
Quadratic Probing;Username;15000;8.14857
Double Hashing;Username;15000;9.93314
STL;Username;15000;5.3315
Separate Chaining;Username;16000;5.17867
Linear Probing;Username;16000;8.89391
Quadratic Probing;Username;16000;9.03406
Double Hashing;Username;16000;10.7623
STL;Username;16000;5.62434
Separate Chaining;Username;17000;5.49382
Linear Probing;Username;17000;9.5441
Quadratic Probing;Username;17000;9.83463
Double Hashing;Username;17000;11.5874
STL;Username;17000;6.0717
Separate Chaining;Username;18000;5.8615
Linear Probing;Username;18000;10.6185
Quadratic Probing;Username;18000;11.5094
Double Hashing;Username;18000;12.8532
STL;Username;18000;6.37853
Separate Chaining;Username;19000;6.11619
Linear Probing;Username;19000;11.5872
Quadratic Probing;Username;19000;11.3669
Double Hashing;Username;19000;13.699
STL;Username;19000;6.68333
Separate Chaining;Username;20000;6.58641
Linear Probing;Username;20000;12.4904
Quadratic Probing;Username;20000;12.6436
Double Hashing;Username;20000;14.574
STL;Username;20000;7.0594
Separate Chaining;Username;21070;6.95583
Linear Probing;Username;21070;14.0123
Quadratic Probing;Username;21070;13.7189
Double Hashing;Username;21070;16.3073
STL;Username;21070;7.40399
Separate Chaining;UserID;1000;0.196223
Linear Probing;UserID;1000;0.296209
Quadratic Probing;UserID;1000;0.270945
Double Hashing;UserID;1000;0.249994
STL;UserID;1000;0.424631
Separate Chaining;UserID;2000;0.379689
Linear Probing;UserID;2000;0.707874
Quadratic Probing;UserID;2000;0.569409
Double Hashing;UserID;2000;0.518112
STL;UserID;2000;0.702123
Separate Chaining;UserID;3000;0.536464
Linear Probing;UserID;3000;0.9301
Quadratic Probing;UserID;3000;0.917144
Double Hashing;UserID;3000;0.799937
STL;UserID;3000;1.1222
Separate Chaining;UserID;4000;0.799199
Linear Probing;UserID;4000;1.27533
Quadratic Probing;UserID;4000;1.2044
Double Hashing;UserID;4000;1.2144
STL;UserID;4000;1.46761
Separate Chaining;UserID;5000;0.97303
Linear Probing;UserID;5000;1.61725
Quadratic Probing;UserID;5000;1.54106
Double Hashing;UserID;5000;1.5317
STL;UserID;5000;1.75459
Separate Chaining;UserID;6000;1.07534
Linear Probing;UserID;6000;2.03505
Quadratic Probing;UserID;6000;1.93216
Double Hashing;UserID;6000;1.92965
STL;UserID;6000;2.26616
Separate Chaining;UserID;7000;1.29054
Linear Probing;UserID;7000;2.29349
Quadratic Probing;UserID;7000;2.34174
Double Hashing;UserID;7000;2.21476
STL;UserID;7000;2.63835
Separate Chaining;UserID;8000;1.42417
Linear Probing;UserID;8000;2.72277
Quadratic Probing;UserID;8000;2.71826
Double Hashing;UserID;8000;2.59866
STL;UserID;8000;3.13042
Separate Chaining;UserID;9000;1.60463
Linear Probing;UserID;9000;3.05114
Quadratic Probing;UserID;9000;2.96326
Double Hashing;UserID;9000;3.25832
STL;UserID;9000;3.25301
Separate Chaining;UserID;10000;1.75239
Linear Probing;UserID;10000;3.47857
Quadratic Probing;UserID;10000;3.49149
Double Hashing;UserID;10000;3.54434
STL;UserID;10000;3.61224
Separate Chaining;UserID;11000;2.00325
Linear Probing;UserID;11000;3.80085
Quadratic Probing;UserID;11000;3.89222
Double Hashing;UserID;11000;3.87522
STL;UserID;11000;4.37235
Separate Chaining;UserID;12000;2.12585
Linear Probing;UserID;12000;4.27724
Quadratic Probing;UserID;12000;4.31723
Double Hashing;UserID;12000;4.3373
STL;UserID;12000;4.67506
Separate Chaining;UserID;13000;2.38471
Linear Probing;UserID;13000;4.55684
Quadratic Probing;UserID;13000;4.64502
Double Hashing;UserID;13000;4.7965
STL;UserID;13000;5.08601
Separate Chaining;UserID;14000;2.54572
Linear Probing;UserID;14000;5.06537
Quadratic Probing;UserID;14000;5.10718
Double Hashing;UserID;14000;5.24577
STL;UserID;14000;5.30108
Separate Chaining;UserID;15000;2.69071
Linear Probing;UserID;15000;5.43226
Quadratic Probing;UserID;15000;5.59023
Double Hashing;UserID;15000;5.49301
STL;UserID;15000;5.62456
Separate Chaining;UserID;16000;2.88883
Linear Probing;UserID;16000;5.89222
Quadratic Probing;UserID;16000;5.94776
Double Hashing;UserID;16000;5.95021
STL;UserID;16000;5.8637
Separate Chaining;UserID;17000;3.05471
Linear Probing;UserID;17000;6.5065
Quadratic Probing;UserID;17000;6.46404
Double Hashing;UserID;17000;6.44161
STL;UserID;17000;6.43642
Separate Chaining;UserID;18000;3.30241
Linear Probing;UserID;18000;6.99535
Quadratic Probing;UserID;18000;6.95991
Double Hashing;UserID;18000;6.96427
STL;UserID;18000;6.73656
Separate Chaining;UserID;19000;3.43903
Linear Probing;UserID;19000;7.48613
Quadratic Probing;UserID;19000;7.48345
Double Hashing;UserID;19000;7.6223
STL;UserID;19000;7.01042
Separate Chaining;UserID;20000;3.60343
Linear Probing;UserID;20000;8.47379
Quadratic Probing;UserID;20000;8.52006
Double Hashing;UserID;20000;8.62946
STL;UserID;20000;7.45096
Separate Chaining;UserID;21070;3.86553
Linear Probing;UserID;21070;9.97193
Quadratic Probing;UserID;21070;9.44008
Double Hashing;UserID;21070;9.48171
STL;UserID;21070;7.72987
Separate Chaining;Username;1000;0.410944
Linear Probing;Username;1000;0.489169
Quadratic Probing;Username;1000;0.450896
Double Hashing;Username;1000;0.537643
STL;Username;1000;0.334532
Separate Chaining;Username;2000;0.660669
Linear Probing;Username;2000;1.03649
Quadratic Probing;Username;2000;0.913122
Double Hashing;Username;2000;1.07309
STL;Username;2000;0.670492
Separate Chaining;Username;3000;0.992819
Linear Probing;Username;3000;1.43961
Quadratic Probing;Username;3000;1.44925
Double Hashing;Username;3000;1.65686
STL;Username;3000;1.03167
Separate Chaining;Username;4000;1.27815
Linear Probing;Username;4000;1.99865
Quadratic Probing;Username;4000;1.87892
Double Hashing;Username;4000;2.30384
STL;Username;4000;1.49881
Separate Chaining;Username;5000;1.64191
Linear Probing;Username;5000;2.59037
Quadratic Probing;Username;5000;2.56463
Double Hashing;Username;5000;2.96235
STL;Username;5000;1.74779
Separate Chaining;Username;6000;1.89902
Linear Probing;Username;6000;3.09647
Quadratic Probing;Username;6000;3.03041
Double Hashing;Username;6000;3.60332
STL;Username;6000;2.09935
Separate Chaining;Username;7000;2.29025
Linear Probing;Username;7000;3.49271
Quadratic Probing;Username;7000;3.4977
Double Hashing;Username;7000;4.30251
STL;Username;7000;2.50579
Separate Chaining;Username;8000;2.58424
Linear Probing;Username;8000;4.18625
Quadratic Probing;Username;8000;4.19234
Double Hashing;Username;8000;5.00479
STL;Username;8000;2.75723
Separate Chaining;Username;9000;2.90858
Linear Probing;Username;9000;4.6707
Quadratic Probing;Username;9000;4.68845
Double Hashing;Username;9000;5.70104
STL;Username;9000;3.14971
Separate Chaining;Username;10000;3.13837
Linear Probing;Username;10000;5.27045
Quadratic Probing;Username;10000;5.63393
Double Hashing;Username;10000;6.56164
STL;Username;10000;3.52725
Separate Chaining;Username;11000;3.66552
Linear Probing;Username;11000;5.74329
Quadratic Probing;Username;11000;5.82487
Double Hashing;Username;11000;6.9988
STL;Username;11000;3.99284
Separate Chaining;Username;12000;3.82124
Linear Probing;Username;12000;6.37402
Quadratic Probing;Username;12000;6.53763
Double Hashing;Username;12000;7.91553
STL;Username;12000;4.3247
Separate Chaining;Username;13000;4.22975
Linear Probing;Username;13000;6.9939
Quadratic Probing;Username;13000;7.00668
Double Hashing;Username;13000;8.35266
STL;Username;13000;4.67947
Separate Chaining;Username;14000;4.49609
Linear Probing;Username;14000;7.51868
Quadratic Probing;Username;14000;7.63395
Double Hashing;Username;14000;9.09767
STL;Username;14000;4.94547
Separate Chaining;Username;15000;4.74834
